"EXP_39";"EXP_29";"EXP_42";"EXP_41";"EXP_3";"EXP_40";"EXP_38";"EXP_26";"EXP_1";"EXP_43";"EXP_7";"EXP_9";"EXP_8";"EXP_4";"EXP_19";"EXP_10";"EXP_17";"EXP_25";"EXP_45";"EXP_6";"EXP_2";"EXP_16";"EXP_13";"EXP_14";"EXP_11";"EXP_15";"EXP_12";"EXP_5";"EXP_18";"EXP_44";"EXP_28"
2.2316680000000000e-01;5.9195550000000000e-02;2.9412220000000000e-01;3.1128820000000001e-01;5.2494409999999998e-02;2.1849730000000001e-01;2.4901019999999999e-01;1.3834820000000000e-01;7.1483309999999994e-02;6.9105949999999999e-02;2.2155010000000000e-01;1.9881309999999999e-01;2.4282100000000001e-01;3.3452570000000001e-02;1.4677979999999999e-01;1.0877140000000000e-01;3.3400930000000001e-01;1.0722980000000000e-01;2.2966120000000000e-02;6.0686169999999998e-02;9.4910110000000006e-02;2.3865800000000001e-01;2.3901939999999999e-01;3.1289240000000001e-01;3.8901390000000002e-01;2.8891270000000002e-01;2.1534850000000000e-01;9.5888089999999995e-02;3.8229990000000003e-01;1.3736060000000000e-01;3.8576560000000003e-02
2.8060109999999999e-01;5.6706310000000003e-02;3.0350690000000002e-01;3.1187999999999999e-01;7.3020409999999994e-02;2.3112210000000000e-01;3.0539450000000001e-01;1.3909009999999999e-01;1.1389740000000000e-01;7.4107750000000000e-02;2.6021190000000000e-01;1.9129389999999999e-01;2.9405049999999999e-01;5.3063170000000000e-02;1.2390490000000000e-01;1.5165480000000001e-01;3.1621240000000000e-01;1.0617110000000000e-01;1.9776120000000001e-02;8.7586109999999995e-02;1.6525440000000000e-01;2.2475300000000001e-01;2.2130990000000000e-01;2.8590850000000001e-01;3.9093319999999998e-01;2.7209770000000000e-01;1.8039849999999999e-01;1.4255770000000001e-01;3.6172660000000001e-01;1.1018230000000000e-01;4.0618280000000000e-02
3.0489569999999999e-01;7.6542879999999994e-02;3.4282750000000001e-01;3.5165619999999997e-01;8.8162470000000007e-02;2.7296460000000000e-01;3.2926299999999997e-01;1.8752849999999999e-01;1.5865679999999999e-01;1.1002049999999999e-01;3.1380429999999998e-01;2.4472450000000001e-01;3.4057389999999998e-01;6.7342520000000003e-02;1.5710470000000001e-01;2.0337640000000001e-01;3.5804890000000000e-01;1.4767020000000000e-01;3.3594819999999997e-02;1.2062630000000001e-01;2.0587010000000000e-01;2.7089649999999998e-01;2.7259470000000002e-01;3.2982950000000000e-01;4.4008789999999998e-01;3.1230219999999997e-01;2.3120990000000000e-01;1.8610740000000001e-01;4.0103830000000001e-01;1.5453349999999999e-01;5.6922769999999998e-02
1.2129910000000001e-01;2.2872790000000000e-02;1.7104929999999999e-01;1.9756370000000001e-01;1.0875660000000001e-02;9.8137790000000003e-02;1.5352560000000001e-01;1.0700290000000000e-01;1.7847840000000000e-02;5.5360970000000002e-02;1.0486750000000000e-01;8.0720899999999998e-02;1.0311869999999999e-01;6.8433760000000000e-03;7.8192510000000007e-02;3.1610220000000001e-02;2.1424679999999999e-01;8.0632179999999998e-02;7.3804400000000003e-03;1.2267139999999999e-02;2.1404579999999999e-02;1.2786580000000000e-01;1.2989870000000001e-01;1.9596040000000001e-01;2.3033719999999999e-01;1.5404440000000000e-01;1.6135360000000001e-01;1.9555050000000001e-02;2.5919870000000000e-01;1.0994810000000001e-01;1.3121300000000001e-02
3.5958600000000002e-01;8.4178470000000005e-02;3.7086890000000000e-01;3.8665319999999997e-01;2.5411129999999998e-01;3.3661990000000003e-01;3.7894709999999998e-01;2.0202740000000000e-01;3.3494479999999999e-01;1.1931930000000000e-01;3.7486370000000002e-01;3.4399629999999998e-01;3.9149740000000000e-01;3.0461410000000000e-01;1.9181090000000001e-01;3.1604929999999998e-01;3.8801659999999999e-01;1.5744639999999999e-01;3.5867820000000002e-02;2.9855730000000003e-01;3.4080290000000002e-01;3.0738110000000002e-01;3.4964760000000000e-01;3.8104189999999999e-01;4.7508640000000002e-01;3.4036519999999998e-01;3.4097319999999998e-01;3.1979350000000001e-01;4.2926049999999999e-01;1.6648330000000000e-01;6.3349870000000003e-02
2.7398270000000002e-01;6.1878700000000002e-02;3.1300939999999999e-01;3.2276510000000003e-01;7.4201390000000006e-02;2.4073549999999999e-01;2.9883929999999997e-01;1.5138019999999999e-01;1.1568100000000001e-01;7.9180310000000004e-02;2.6879389999999997e-01;2.0732670000000000e-01;3.0313909999999999e-01;5.0343949999999998e-02;1.4244920000000000e-01;1.5151719999999999e-01;3.3585630000000000e-01;1.1695469999999999e-01;2.2657139999999999e-02;9.2424090000000000e-02;1.6320360000000000e-01;2.4551519999999999e-01;2.4171429999999999e-01;3.0548950000000002e-01;4.0658909999999998e-01;2.8970350000000000e-01;1.9969450000000000e-01;1.4424890000000001e-01;3.7980029999999998e-01;1.2223589999999999e-01;4.4468290000000001e-02
1.6015679999999999e-01;4.8362210000000003e-02;2.1905350000000001e-01;2.4851080000000000e-01;3.3656650000000003e-02;1.3864930000000000e-01;1.9700100000000001e-01;1.3089570000000000e-01;4.3757600000000001e-02;7.0453669999999996e-02;1.7248330000000001e-01;1.4365000000000000e-01;1.6386180000000000e-01;2.1817429999999999e-02;1.5039859999999999e-01;6.9388320000000003e-02;2.8655550000000002e-01;1.0713630000000000e-01;2.5694490000000000e-02;4.1359710000000001e-02;5.5285279999999999e-02;2.0139219999999999e-01;1.9490679999999999e-01;2.7342080000000002e-01;2.9802689999999998e-01;2.2831480000000001e-01;2.3227180000000000e-01;5.6134930000000000e-02;3.2824070000000000e-01;1.3996249999999999e-01;3.8922690000000003e-02
3.2273220000000002e-01;7.2135630000000006e-02;3.4884880000000001e-01;3.5995040000000000e-01;1.3649929999999999e-01;2.8927750000000002e-01;3.4339350000000002e-01;1.8451850000000000e-01;2.1376860000000000e-01;1.0446790000000000e-01;3.3655040000000003e-01;3.0695929999999999e-01;3.5172599999999998e-01;1.8047980000000000e-01;1.5924949999999999e-01;2.5684730000000000e-01;3.6850579999999999e-01;1.4127700000000001e-01;2.8500430000000000e-02;2.1960050000000000e-01;2.3954919999999999e-01;2.7792679999999997e-01;2.9013349999999999e-01;3.4060620000000003e-01;4.4771770000000000e-01;3.1930190000000003e-01;2.5749620000000001e-01;2.4217730000000001e-01;4.1267690000000001e-01;1.4988280000000001e-01;5.1972110000000002e-02
5.5973139999999998e-02;5.4711630000000002e-03;1.0197170000000000e-01;1.1798160000000001e-01;4.7027379999999997e-03;4.7229800000000002e-02;7.4141789999999999e-02;2.2068450000000000e-02;6.2452080000000004e-03;4.5796409999999997e-03;2.0639629999999999e-02;1.4100120000000001e-02;3.2230340000000003e-02;2.4979700000000000e-03;3.2094150000000002e-02;6.4577740000000003e-03;1.3601230000000000e-01;1.5362600000000001e-02;2.2288820000000002e-03;4.6649639999999997e-03;8.8697299999999993e-03;6.4044879999999998e-02;5.3433019999999998e-02;1.0917109999999999e-01;9.9987599999999996e-02;8.8010060000000001e-02;6.6492739999999995e-02;6.0222840000000001e-03;1.7929590000000001e-01;1.9569909999999999e-02;3.9732300000000003e-03
2.8780590000000000e-01;7.4162359999999997e-02;3.3048559999999999e-01;3.3988170000000001e-01;8.1363290000000005e-02;2.5992989999999999e-01;3.1307350000000000e-01;1.7617289999999999e-01;1.5261290000000000e-01;9.9193340000000005e-02;2.9751850000000002e-01;2.3635880000000001e-01;3.2450340000000000e-01;6.0726090000000003e-02;1.5272430000000001e-01;1.8561310000000000e-01;3.5226679999999999e-01;1.3944210000000001e-01;3.2029370000000001e-02;1.1089190000000000e-01;1.8804209999999999e-01;2.6267940000000001e-01;2.6122540000000000e-01;3.2101570000000001e-01;4.2541410000000002e-01;3.0373390000000000e-01;2.2000529999999999e-01;1.6629840000000001e-01;3.9660810000000002e-01;1.4403869999999999e-01;5.5773929999999999e-02
2.7038109999999999e-01;7.6006550000000006e-02;3.2952949999999998e-01;3.4190520000000002e-01;7.7038739999999994e-02;2.5938929999999999e-01;2.9479169999999999e-01;1.8246780000000001e-01;1.2401260000000000e-01;1.0060620000000001e-01;2.9142839999999998e-01;2.3907909999999999e-01;3.1497849999999999e-01;5.2668359999999997e-02;1.6156270000000000e-01;1.7517110000000000e-01;3.6117569999999999e-01;1.4666640000000000e-01;3.5709369999999997e-02;1.0179180000000000e-01;1.7042350000000001e-01;2.7246120000000001e-01;2.7200299999999999e-01;3.3082289999999998e-01;4.1760849999999999e-01;3.1083339999999998e-01;2.3326479999999999e-01;1.5680069999999999e-01;4.0456710000000001e-01;1.5523880000000001e-01;6.0076030000000002e-02
1.7983879999999999e-01;2.6632929999999999e-02;2.0998950000000000e-01;2.1932769999999999e-01;3.0942470000000000e-02;1.3360320000000001e-01;2.0307770000000000e-01;6.7377110000000004e-02;3.7845129999999998e-02;2.8786030000000001e-02;1.0750550000000000e-01;8.7092959999999997e-02;1.4314410000000000e-01;1.8000320000000000e-02;7.5239970000000003e-02;4.6710670000000003e-02;2.3248859999999999e-01;5.0652219999999998e-02;9.6972289999999999e-03;3.0157469999999999e-02;4.8660610000000000e-02;1.4105409999999999e-01;1.3171089999999999e-01;1.9702850000000000e-01;2.6090259999999998e-01;1.8433069999999999e-01;1.0721040000000000e-01;4.5743270000000003e-02;2.8218359999999998e-01;5.5411389999999998e-02;1.8930929999999999e-02
2.7731380000000000e-01;6.2469160000000003e-02;3.2009310000000002e-01;3.2925409999999999e-01;7.4596999999999997e-02;2.4598739999999999e-01;3.0081750000000002e-01;1.6343569999999999e-01;1.2107780000000000e-01;8.8228059999999997e-02;2.8553160000000000e-01;2.3016570000000000e-01;3.0960610000000000e-01;5.1440439999999997e-02;1.3176119999999999e-01;1.6214990000000001e-01;3.3687020000000001e-01;1.2473310000000000e-01;2.3252760000000001e-02;9.2585990000000007e-02;1.6950889999999999e-01;2.4316130000000000e-01;2.4474689999999999e-01;3.0658970000000002e-01;4.1320449999999997e-01;2.9041050000000002e-01;2.0265220000000000e-01;1.4967020000000000e-01;3.8330930000000002e-01;1.3523830000000001e-01;4.3389680000000000e-02
8.2915219999999998e-02;1.1487870000000001e-02;9.3820450000000000e-02;1.2650870000000000e-01;6.5830369999999999e-03;3.9154500000000002e-02;9.7080810000000003e-02;4.8459030000000000e-02;9.7970179999999994e-03;2.3348879999999999e-02;4.6379459999999997e-02;2.9380280000000002e-02;4.2180940000000000e-02;4.4486889999999996e-03;3.7781759999999998e-02;1.2948790000000000e-02;1.1558680000000000e-01;3.8472039999999999e-02;7.0036619999999999e-03;8.1891819999999997e-03;1.1998170000000001e-02;6.2174859999999998e-02;5.7227739999999999e-02;9.8233059999999997e-02;1.0539290000000000e-01;7.0581099999999994e-02;8.1649680000000002e-02;9.0742529999999991e-03;1.5159220000000001e-01;5.5452790000000002e-02;1.0007670000000000e-02
2.1557060000000000e-01;2.4778399999999999e-02;2.2609150000000000e-01;2.3325470000000001e-01;4.1498149999999998e-02;1.4979660000000000e-01;2.3868039999999999e-01;7.0017899999999994e-02;6.6300680000000001e-02;2.9646369999999998e-02;1.4204970000000000e-01;1.3181599999999999e-01;1.8008640000000001e-01;3.4623710000000002e-02;6.8445049999999993e-02;7.4204500000000007e-02;2.3794999999999999e-01;4.9738299999999999e-02;5.9960309999999998e-03;5.9264299999999999e-02;9.2567810000000000e-02;1.4477599999999999e-01;1.3475730000000000e-01;2.0127049999999999e-01;2.8314210000000001e-01;1.9335869999999999e-01;1.0680060000000000e-01;6.0795490000000001e-02;2.8858190000000000e-01;5.3334899999999998e-02;1.5408220000000000e-02
3.0348229999999998e-01;7.4916380000000005e-02;3.3845870000000000e-01;3.4609649999999997e-01;8.7850910000000004e-02;2.6532650000000002e-01;3.2632149999999999e-01;1.7656849999999999e-01;1.6235320000000000e-01;9.9608470000000005e-02;3.0525720000000001e-01;2.6145940000000001e-01;3.3689560000000002e-01;6.7377160000000005e-02;1.6144040000000001e-01;2.0254549999999999e-01;3.6272230000000000e-01;1.3812759999999999e-01;3.1127360000000000e-02;1.2896360000000001e-01;2.0354770000000000e-01;2.7029350000000002e-01;2.6562710000000000e-01;3.2892290000000002e-01;4.4074900000000000e-01;3.1277250000000001e-01;2.2280059999999999e-01;1.8295829999999999e-01;4.0768729999999997e-01;1.4191100000000001e-01;5.6318779999999999e-02
1.8371530000000000e-01;4.9169299999999999e-02;2.6115100000000002e-01;2.8139049999999999e-01;4.2610919999999997e-02;1.6904320000000000e-01;2.1296650000000000e-01;1.2347600000000000e-01;5.5711070000000001e-02;6.4506369999999993e-02;1.8676409999999999e-01;1.5735109999999999e-01;1.9281699999999999e-01;2.6980649999999998e-02;1.4245420000000000e-01;8.5845060000000001e-02;2.9668319999999998e-01;1.0117580000000000e-01;2.5297640000000000e-02;4.9152880000000003e-02;7.0779419999999996e-02;2.1296370000000001e-01;2.1086730000000001e-01;2.9450579999999998e-01;3.6160860000000000e-01;2.6247039999999999e-01;2.1935560000000001e-01;7.2416949999999994e-02;3.5413270000000002e-01;1.3651130000000000e-01;3.9364049999999998e-02
1.9754810000000000e-01;2.3652400000000001e-02;2.2373419999999999e-01;2.3101510000000000e-01;3.1019570000000000e-02;1.4542289999999999e-01;2.1916169999999999e-01;5.4309009999999998e-02;3.7151499999999997e-02;1.9422709999999999e-02;9.0380769999999999e-02;6.9171590000000005e-02;1.3970500000000000e-01;1.6255249999999999e-02;8.3735710000000005e-02;4.3606239999999998e-02;2.5449870000000002e-01;3.8690229999999999e-02;5.7563960000000004e-03;2.8001490000000000e-02;4.3429040000000002e-02;1.5893030000000000e-01;1.4084959999999999e-01;2.1656780000000000e-01;2.3617530000000000e-01;2.1288050000000000e-01;1.0911760000000000e-01;4.1394870000000000e-02;3.0313250000000003e-01;3.7226809999999999e-02;1.4809990000000000e-02
2.6637410000000000e-01;6.4021679999999997e-02;3.2079410000000003e-01;3.3284120000000000e-01;7.1941889999999994e-02;2.4902060000000001e-01;2.9118369999999999e-01;1.6664380000000001e-01;1.0120899999999999e-01;8.7162000000000003e-02;2.8231869999999998e-01;2.2305980000000000e-01;3.0501240000000002e-01;4.8712819999999997e-02;1.5301529999999999e-01;1.5158489999999999e-01;3.4990610000000000e-01;1.2977300000000000e-01;2.5720219999999999e-02;8.6634820000000001e-02;1.5410499999999999e-01;2.6091110000000001e-01;2.5998700000000002e-01;3.2135670000000000e-01;4.1526449999999998e-01;3.0235760000000000e-01;2.1902140000000000e-01;1.4543770000000000e-01;3.9315790000000000e-01;1.4130000000000001e-01;4.6622820000000002e-02
1.7295880000000000e-01;3.4868990000000002e-02;2.1150030000000000e-01;2.2334889999999999e-01;3.1606189999999999e-02;1.3730890000000001e-01;1.9715890000000000e-01;8.1236589999999997e-02;3.8783079999999998e-02;3.8565620000000002e-02;1.3093460000000001e-01;1.0736340000000000e-01;1.5415950000000000e-01;1.9689910000000001e-02;8.0807329999999997e-02;5.2474029999999998e-02;2.3362810000000001e-01;6.4567150000000004e-02;1.6510070000000002e-02;3.6371670000000002e-02;5.1760140000000003e-02;1.4537240000000001e-01;1.3987140000000001e-01;2.0198520000000000e-01;2.7877770000000002e-01;1.8531750000000000e-01;1.2149390000000000e-01;4.6621089999999997e-02;2.8198750000000000e-01;7.0470389999999994e-02;2.7545710000000001e-02
2.6104640000000001e-01;7.0908920000000000e-02;3.2079010000000002e-01;3.3341050000000000e-01;7.3397400000000002e-02;2.4977650000000001e-01;2.8587180000000001e-01;1.7147330000000000e-01;1.0426390000000001e-01;9.1356279999999998e-02;2.7221099999999998e-01;2.2791270000000000e-01;3.0269859999999998e-01;4.9608350000000002e-02;1.5328559999999999e-01;1.5658759999999999e-01;3.5159540000000000e-01;1.3805129999999999e-01;3.2569849999999997e-02;9.4375580000000001e-02;1.5243540000000000e-01;2.6197569999999998e-01;2.6203240000000000e-01;3.2223479999999999e-01;4.1448220000000002e-01;3.0232510000000001e-01;2.2364770000000000e-01;1.4469630000000000e-01;3.9529959999999997e-01;1.4745590000000000e-01;5.6291750000000002e-02
2.9075010000000001e-01;7.7411380000000002e-02;3.3591529999999997e-01;3.4565170000000001e-01;8.2936060000000006e-02;2.6571660000000002e-01;3.1528200000000001e-01;1.8028469999999999e-01;1.5506560000000000e-01;1.0140570000000000e-01;3.0151630000000001e-01;2.4163150000000000e-01;3.3060030000000001e-01;6.1489380000000003e-02;1.6996600000000001e-01;1.9169220000000001e-01;3.6401349999999999e-01;1.4322540000000000e-01;3.3548920000000003e-02;1.1405210000000000e-01;1.9444529999999999e-01;2.7633219999999997e-01;2.7300750000000001e-01;3.3230480000000001e-01;4.3236279999999999e-01;3.1482510000000002e-01;2.3114419999999999e-01;1.6895270000000001e-01;4.0668720000000003e-01;1.4723690000000000e-01;5.8399250000000000e-02
2.9141329999999999e-01;7.6182479999999997e-02;3.3916920000000000e-01;3.4900589999999998e-01;8.1599599999999994e-02;2.6830500000000002e-01;3.1552019999999997e-01;1.8908620000000001e-01;1.4789849999999999e-01;1.0780590000000000e-01;3.0964599999999998e-01;2.5360480000000002e-01;3.3570929999999999e-01;6.0801569999999999e-02;1.6024150000000001e-01;1.9350270000000000e-01;3.6304969999999998e-01;1.4888910000000000e-01;3.3827459999999997e-02;1.1132450000000001e-01;1.9809099999999999e-01;2.7357100000000001e-01;2.7439649999999999e-01;3.3238370000000000e-01;4.4514470000000000e-01;3.1397130000000001e-01;2.3300000000000001e-01;1.7382529999999999e-01;4.0748060000000003e-01;1.5680590000000000e-01;5.7171930000000003e-02
2.5653229999999999e-01;5.6371430000000000e-02;2.8160530000000000e-01;2.9066439999999999e-01;6.5852330000000001e-02;2.1018390000000001e-01;2.8147070000000002e-01;1.2737340000000000e-01;1.0031400000000000e-01;6.7811560000000007e-02;2.2781140000000000e-01;1.6996200000000000e-01;2.6525460000000001e-01;4.5321699999999999e-02;1.0912550000000000e-01;1.2994990000000001e-01;2.8942269999999998e-01;1.0104570000000000e-01;2.3877420000000000e-02;8.1647719999999993e-02;1.3216500000000000e-01;2.0086570000000001e-01;1.9717060000000000e-01;2.5799549999999999e-01;3.6853019999999997e-01;2.4411510000000000e-01;1.6089059999999999e-01;1.2279070000000000e-01;3.3552409999999999e-01;1.0028510000000000e-01;4.3368950000000003e-02
2.6711610000000002e-01;7.9428330000000005e-02;3.3381460000000002e-01;3.4734260000000000e-01;7.5880329999999996e-02;2.6361400000000001e-01;2.9205829999999999e-01;1.9126119999999999e-01;1.1682270000000000e-01;1.0714550000000000e-01;2.9808449999999997e-01;2.5506150000000000e-01;3.1836199999999998e-01;5.1213010000000003e-02;1.8137329999999999e-01;1.7798140000000001e-01;3.7794810000000001e-01;1.5469780000000000e-01;3.9426780000000002e-02;1.0434920000000000e-01;1.5537889999999999e-01;2.8825390000000001e-01;2.8655550000000002e-01;3.4593330000000000e-01;4.3049270000000001e-01;3.2397270000000000e-01;2.5000630000000001e-01;1.5495070000000000e-01;4.2065049999999998e-01;1.6661730000000000e-01;6.4809190000000003e-02
2.4927469999999999e-01;7.0218820000000001e-02;3.1810949999999999e-01;3.3281080000000002e-01;6.2750529999999999e-02;2.4444620000000000e-01;2.7445110000000000e-01;1.7118149999999999e-01;8.8236999999999996e-02;9.1273309999999996e-02;2.6169759999999997e-01;2.3247630000000000e-01;2.9223110000000002e-01;4.1546290000000000e-02;1.6578390000000001e-01;1.3661550000000000e-01;3.6079670000000003e-01;1.3462370000000001e-01;2.9691110000000000e-02;8.0306359999999993e-02;1.2568460000000001e-01;2.6777669999999998e-01;2.6975820000000000e-01;3.3306649999999999e-01;4.1931570000000001e-01;3.1125209999999998e-01;2.3654130000000001e-01;1.3133190000000000e-01;4.0604699999999999e-01;1.5691350000000001e-01;4.7378820000000002e-02
7.2215760000000004e-02;5.9789259999999999e-03;1.1144870000000000e-01;1.2891069999999999e-01;7.0807520000000001e-03;5.3220320000000002e-02;9.3228420000000006e-02;2.8235440000000001e-02;1.1623890000000000e-02;7.8891659999999995e-03;3.7777360000000003e-02;2.6161529999999999e-02;4.8110140000000003e-02;3.8556649999999999e-03;2.8676759999999999e-02;9.7560110000000002e-03;1.2239910000000000e-01;1.9700710000000000e-02;2.0106740000000001e-03;6.2900969999999997e-03;1.3313870000000000e-02;5.9853650000000001e-02;5.8471910000000002e-02;1.1153070000000000e-01;1.3036190000000000e-01;8.6385850000000000e-02;7.2793239999999995e-02;1.0521839999999999e-02;1.6554510000000000e-01;3.3729759999999998e-02;3.9785500000000000e-03
2.8961409999999999e-01;7.4041949999999995e-02;3.3661669999999999e-01;3.4815649999999998e-01;8.7911669999999997e-02;2.7011819999999997e-01;3.1119560000000002e-01;1.8610040000000000e-01;1.5477330000000000e-01;1.0464930000000000e-01;3.1230330000000001e-01;2.9236859999999998e-01;3.2751700000000000e-01;8.4760020000000005e-02;1.6690489999999999e-01;2.2266400000000000e-01;3.7151669999999998e-01;1.4564730000000001e-01;3.1501960000000002e-02;1.8210550000000000e-01;1.8611440000000001e-01;2.7869969999999999e-01;2.8193900000000000e-01;3.3870210000000001e-01;4.4337959999999998e-01;3.1815759999999998e-01;2.4685170000000001e-01;1.7973259999999999e-01;4.1642910000000000e-01;1.5507399999999999e-01;5.4422280000000003e-02
2.7489239999999998e-01;7.4339320000000000e-02;3.2281240000000000e-01;3.3368460000000000e-01;7.8362470000000004e-02;2.5229190000000001e-01;2.9962640000000001e-01;1.6858500000000001e-01;1.2274230000000000e-01;9.1822890000000004e-02;2.8439890000000001e-01;2.2525200000000001e-01;3.0996540000000000e-01;5.6720069999999997e-02;1.5647369999999999e-01;1.7433040000000000e-01;3.5079060000000001e-01;1.3561730000000000e-01;3.2652300000000002e-02;1.0487230000000000e-01;1.7012130000000000e-01;2.6248310000000002e-01;2.5811940000000000e-01;3.1891490000000000e-01;4.1366910000000001e-01;3.0098900000000001e-01;2.1780200000000000e-01;1.5563660000000001e-01;3.9335829999999999e-01;1.3792309999999999e-01;5.7158279999999999e-02
2.2425080000000000e-01;6.0486100000000001e-02;2.9632049999999999e-01;3.1234889999999998e-01;5.3148880000000003e-02;2.1998160000000000e-01;2.5030490000000000e-01;1.4103389999999999e-01;7.2842619999999997e-02;7.1246470000000006e-02;2.2534860000000001e-01;2.0092280000000001e-01;2.4568909999999999e-01;3.5486360000000002e-02;1.4107020000000001e-01;1.1248610000000001e-01;3.3151029999999998e-01;1.1106190000000001e-01;2.4406910000000000e-02;6.2131609999999997e-02;9.6115649999999997e-02;2.3682619999999999e-01;2.3763919999999999e-01;3.1089180000000000e-01;3.9171280000000003e-01;2.8675950000000000e-01;2.1480420000000000e-01;9.7060140000000003e-02;3.7969779999999997e-01;1.4021030000000001e-01;3.9982060000000000e-02
1.8358700000000000e-01;4.2997670000000002e-02;2.5819639999999999e-01;2.7778459999999999e-01;4.1411259999999998e-02;1.6555230000000001e-01;2.1104220000000001e-01;1.1196209999999999e-01;5.3944170000000000e-02;5.5835679999999999e-02;1.8382870000000001e-01;1.4724830000000000e-01;1.8874130000000000e-01;2.5835560000000000e-02;1.2521289999999999e-01;7.8711989999999996e-02;2.8450160000000002e-01;9.0062160000000002e-02;2.0188740000000000e-02;4.4859450000000002e-02;6.8585869999999993e-02;1.9897989999999999e-01;1.9798840000000001e-01;2.8209230000000002e-01;3.4547830000000002e-01;2.5204979999999999e-01;1.9990930000000001e-01;7.0441100000000006e-02;3.4163159999999998e-01;1.2417610000000000e-01;3.3236759999999997e-02
2.1316570000000001e-01;5.2505999999999997e-02;2.8802190000000000e-01;3.0567719999999998e-01;4.8130689999999997e-02;2.0957429999999999e-01;2.3982660000000000e-01;1.5059700000000001e-01;6.5285060000000006e-02;7.8436080000000005e-02;2.2068610000000000e-01;1.9681390000000001e-01;2.3619409999999999e-01;3.0189850000000001e-02;1.5582589999999999e-01;1.0255530000000000e-01;3.3244740000000000e-01;1.1731519999999999e-01;2.2461620000000002e-02;5.2493369999999998e-02;8.3496970000000004e-02;2.4147120000000000e-01;2.3409569999999999e-01;3.1507940000000001e-01;3.9464260000000001e-01;2.7822170000000002e-01;2.2615030000000000e-01;8.8007790000000002e-02;3.8612869999999999e-01;1.4591050000000000e-01;3.7524269999999998e-02
2.9064319999999999e-01;8.2716680000000001e-02;3.4633950000000002e-01;3.5659910000000000e-01;8.2146990000000003e-02;2.7560940000000000e-01;3.1437219999999999e-01;1.9973750000000001e-01;1.5152910000000000e-01;1.1567529999999999e-01;3.2076900000000003e-01;2.7849990000000002e-01;3.4119500000000003e-01;5.1315640000000003e-02;1.7314990000000000e-01;2.0404100000000000e-01;3.7730209999999997e-01;1.5861629999999999e-01;3.8159409999999998e-02;1.2588859999999999e-01;1.9941159999999999e-01;2.8711999999999999e-01;2.8660880000000000e-01;3.4474220000000000e-01;4.5644069999999998e-01;3.2491609999999999e-01;2.4574170000000001e-01;1.7994510000000000e-01;4.2129339999999998e-01;1.6638200000000000e-01;6.1885730000000000e-02
2.2293900000000000e-01;5.8986579999999997e-02;2.8835529999999998e-01;3.0219269999999998e-01;5.3504599999999999e-02;2.1064869999999999e-01;2.4680410000000000e-01;1.2304859999999999e-01;6.9829000000000002e-02;5.9637790000000003e-02;2.0835940000000000e-01;1.7123940000000001e-01;2.3714370000000001e-01;3.4892340000000001e-02;1.4494899999999999e-01;1.0752170000000000e-01;3.2889380000000001e-01;9.7177589999999994e-02;2.2717840000000000e-02;6.2089859999999997e-02;9.4321470000000004e-02;2.3387359999999999e-01;2.2818310000000000e-01;3.0140309999999998e-01;3.7323430000000002e-01;2.8175440000000002e-01;1.9627110000000000e-01;1.0267569999999999e-01;3.7606610000000001e-01;1.1293309999999999e-01;4.1106930000000000e-02
2.3027259999999999e-01;5.6759669999999998e-02;3.0017559999999999e-01;3.1567580000000001e-01;5.5184579999999997e-02;2.2430130000000001e-01;2.5557039999999998e-01;1.5284439999999999e-01;7.5552099999999997e-02;7.9998550000000002e-02;2.3746170000000000e-01;2.1556069999999999e-01;2.5774029999999998e-01;3.7065410000000000e-02;1.4521080000000000e-01;1.1974910000000000e-01;3.4059739999999999e-01;1.2012410000000000e-01;2.5135310000000001e-02;6.7266729999999997e-02;1.0106610000000001e-01;2.4410509999999999e-01;2.4208080000000001e-01;3.1426260000000000e-01;4.0068250000000000e-01;2.8823510000000002e-01;2.1690660000000000e-01;1.0860930000000001e-01;3.8648860000000002e-01;1.4305930000000000e-01;4.1860799999999997e-02
1.7299439999999999e-01;4.5990040000000003e-02;2.4486780000000000e-01;2.6366750000000000e-01;3.9642759999999999e-02;1.5713759999999999e-01;1.9937330000000000e-01;1.1928660000000001e-01;5.0647449999999997e-02;5.9497790000000002e-02;1.8436430000000001e-01;1.5149810000000000e-01;1.8333179999999999e-01;2.4713659999999998e-02;1.3173679999999999e-01;7.4835170000000006e-02;2.9456220000000000e-01;9.5037230000000000e-02;2.1465749999999999e-02;4.4685370000000002e-02;6.3106099999999998e-02;2.0229020000000000e-01;1.9491439999999999e-01;2.7097810000000000e-01;3.1186290000000000e-01;2.3044220000000001e-01;2.0048279999999999e-01;6.4728700000000000e-02;3.3938119999999999e-01;1.2034760000000000e-01;3.5793949999999998e-02
2.3284009999999999e-01;6.0671969999999999e-02;3.0484020000000001e-01;3.2144430000000002e-01;5.5294429999999999e-02;2.2953229999999999e-01;2.5822119999999998e-01;1.5169430000000000e-01;7.5982030000000006e-02;7.7085879999999996e-02;2.3774780000000001e-01;2.1313760000000001e-01;2.5720430000000000e-01;3.7165770000000001e-02;1.5096660000000001e-01;1.2163710000000000e-01;3.4384779999999998e-01;1.2057050000000000e-01;2.6648290000000002e-02;6.8269510000000005e-02;1.0220250000000000e-01;2.5020599999999998e-01;2.5457170000000001e-01;3.2278570000000001e-01;4.0198440000000002e-01;2.9757010000000000e-01;2.2721400000000000e-01;1.1054160000000000e-01;3.9212900000000001e-01;1.4951090000000000e-01;4.2400609999999998e-02
